Time [ISO8601],Flare Class,Peak Flux [W/m2]
"2012-02-22T23:12:00Z","B4.5",4.50072e-07
"2012-02-23T11:55:00Z","B6.5",6.53678e-07
"2012-02-23T18:34:00Z","B6.1",6.13996e-07
"2012-02-24T00:49:00Z","B6.2",6.28097e-07
"2012-02-24T02:21:00Z","B8.9",8.97906e-07
"2012-02-24T12:15:00Z","B7.1",7.16735e-07
"2012-02-24T13:24:00Z","B6.5",6.54302e-07
"2012-02-25T09:00:00Z","B6.9",6.92199e-07
"2012-02-25T15:56:00Z","B6.4",6.46465e-07
"2012-02-25T19:29:00Z","B4.8",4.87019e-07
"2012-02-25T20:50:00Z","B5.5",5.57099e-07
"2012-02-25T22:11:00Z","B6.7",6.78183e-07
"2012-02-26T02:15:00Z","B5.8",5.88623e-07
"2012-02-26T04:10:00Z","B4.9",4.91021e-07
"2012-02-26T11:25:00Z","C1.9",1.96662e-06
"2012-02-26T21:40:00Z","C3.3",3.30502e-06
"2012-02-26T23:33:00Z","C0.9",9.96651e-07
"2012-02-27T18:13:00Z","C1.4",1.40921e-06
"2012-02-28T00:19:00Z","B9.3",9.37325e-07
"2012-02-28T08:07:00Z","B9.4",9.41997e-07
"2012-02-28T23:26:00Z","B3.9",3.94332e-07
"2012-02-28T23:48:00Z","B3.7",3.73697e-07
"2012-02-29T07:38:00Z","B7.4",7.44410e-07
"2012-02-29T10:09:00Z","B2.9",2.96211e-07
"2012-02-29T14:28:00Z","B3.3",3.30862e-07
"2012-02-29T15:02:00Z","B3.2",3.22136e-07
"2012-02-29T15:25:00Z","B5.9",5.99114e-07
"2012-02-29T15:38:00Z","B5.1",5.16705e-07
"2012-02-29T21:22:00Z","C1.2",1.21323e-06
"2012-02-29T21:48:00Z","B5.2",5.25140e-07
"2012-02-29T22:03:00Z","B6.0",6.07541e-07
"2012-02-29T22:40:00Z","C1.3",1.30568e-06
"2012-03-01T11:54:00Z","B9.3",9.33960e-07
"2012-03-01T15:26:00Z","C4.8",4.85322e-06
"2012-03-01T16:38:00Z","B7.0",7.04096e-07
"2012-03-01T17:13:00Z","B9.0",9.06486e-07
"2012-03-01T21:44:00Z","B8.3",8.31539e-07
"2012-03-02T03:13:00Z","B5.7",5.78594e-07
"2012-03-02T05:38:00Z","B8.0",8.04797e-07
"2012-03-02T08:37:00Z","B5.3",5.38752e-07
"2012-03-02T16:31:00Z","B8.5",8.51907e-07
"2012-03-02T17:46:00Z","M4.8",4.85428e-05
"2012-03-02T23:42:00Z","C1.0",1.09381e-06
"2012-03-03T00:05:00Z","C1.2",1.27109e-06
"2012-03-03T01:02:00Z","C2.0",2.02472e-06
"2012-03-03T02:28:00Z","C1.3",1.31370e-06
"2012-03-03T03:08:00Z","C1.8",1.89156e-06
"2012-03-03T03:50:00Z","C1.5",1.57503e-06
"2012-03-03T04:05:00Z","C2.0",2.03769e-06
"2012-03-03T05:20:00Z","C1.7",1.79230e-06
"2012-03-03T06:09:00Z","C4.0",4.01733e-06
"2012-03-03T08:03:00Z","C1.0",1.01205e-06
"2012-03-03T08:31:00Z","B7.3",7.36145e-07
"2012-03-03T16:57:00Z","B6.7",6.74241e-07
"2012-03-03T17:04:00Z","B7.2",7.29267e-07
"2012-03-03T17:12:00Z","B7.5",7.54963e-07
"2012-03-03T18:03:00Z","C1.6",1.67808e-06
"2012-03-04T00:34:00Z","B9.8",9.84136e-07
"2012-03-04T01:04:00Z","B8.6",8.63576e-07
"2012-03-04T01:34:00Z","B6.6",6.65863e-07
"2012-03-04T01:45:00Z","C2.1",2.10016e-06
"2012-03-04T02:10:00Z","C1.0",1.02309e-06
"2012-03-04T03:33:00Z","C4.0",4.09936e-06
"2012-03-04T06:51:00Z","C1.9",1.90282e-06
"2012-03-04T07:23:00Z","C1.7",1.78956e-06
"2012-03-04T08:19:00Z","C1.1",1.11744e-06
"2012-03-04T10:52:00Z","M2.9",2.90522e-05
"2012-03-04T16:07:00Z","C3.5",3.59062e-06
"2012-03-04T17:31:00Z","C4.6",4.65027e-06
"2012-03-04T19:19:00Z","C1.8",1.88858e-06
"2012-03-04T19:31:00Z","C1.8",1.88664e-06
"2012-03-05T00:36:00Z","C4.9",4.91151e-06
"2012-03-05T01:06:00Z","C6.8",6.84495e-06
"2012-03-05T04:09:00Z","X1.6",0.000163624
"2012-03-05T10:32:00Z","C3.2",3.29992e-06
"2012-03-05T12:13:00Z","C8.4",8.42559e-06
"2012-03-05T12:34:00Z","C3.4",3.49231e-06
"2012-03-05T14:29:00Z","C1.8",1.82551e-06
"2012-03-05T15:04:00Z","C7.8",7.85041e-06
"2012-03-05T15:29:00Z","M1.1",1.11938e-05
"2012-03-05T16:01:00Z","C3.1",3.14523e-06
"2012-03-05T16:22:00Z","M1.4",1.41257e-05
"2012-03-05T16:50:00Z","C6.6",6.67507e-06
"2012-03-05T17:28:00Z","C2.1",2.16773e-06
"2012-03-05T18:37:00Z","C9.8",9.86354e-06
"2012-03-05T19:16:00Z","M3.0",3.04143e-05
"2012-03-05T20:15:00Z","C2.5",2.50062e-06
"2012-03-05T22:11:00Z","C2.6",2.69853e-06
"2012-03-05T22:34:00Z","M1.9",1.98744e-05
"2012-03-05T22:56:00Z","C3.6",3.65088e-06
"2012-03-05T23:20:00Z","C2.3",2.39033e-06
"2012-03-05T23:43:00Z","C2.7",2.79178e-06
"2012-03-06T00:04:00Z","C3.5",3.52197e-06
"2012-03-06T00:28:00Z","M1.9",1.93439e-05
"2012-03-06T01:18:00Z","C5.0",5.06582e-06
"2012-03-06T01:44:00Z","M1.8",1.80476e-05
"2012-03-06T02:33:00Z","C3.4",3.44099e-06
"2012-03-06T03:28:00Z","M1.3",1.32884e-05
"2012-03-06T04:05:00Z","M1.4",1.45122e-05
"2012-03-06T05:22:00Z","C3.1",3.12096e-06
"2012-03-06T05:42:00Z","C3.0",3.02570e-06
"2012-03-06T05:52:00Z","C4.4",4.41718e-06
"2012-03-06T06:29:00Z","C2.5",2.55408e-06
"2012-03-06T06:50:00Z","C3.7",3.73280e-06
"2012-03-06T07:39:00Z","C6.8",6.80926e-06
"2012-03-06T07:55:00Z","M1.4",1.44172e-05
"2012-03-06T08:29:00Z","C2.9",2.94809e-06
"2012-03-06T10:44:00Z","C3.3",3.32562e-06
"2012-03-06T11:17:00Z","C4.0",4.02980e-06
"2012-03-06T12:41:00Z","M3.1",3.13176e-05
"2012-03-06T13:59:00Z","C2.3",2.32684e-06
"2012-03-06T16:50:00Z","C6.0",6.09107e-06
"2012-03-06T19:46:00Z","C3.8",3.85797e-06
"2012-03-06T20:25:00Z","C4.6",4.69322e-06
"2012-03-06T20:35:00Z","C5.1",5.19092e-06
"2012-03-06T20:50:00Z","C5.2",5.27723e-06
"2012-03-06T21:11:00Z","M1.8",1.89305e-05
"2012-03-06T21:56:00Z","C2.5",2.56213e-06
"2012-03-06T22:23:00Z","C3.1",3.13121e-06
"2012-03-06T22:32:00Z","C3.9",3.92562e-06
"2012-03-06T22:53:00Z","M1.4",1.46383e-05
"2012-03-07T00:24:00Z","X7.7",0.000779164
"2012-03-07T04:43:00Z","M1.1",1.19369e-05
"2012-03-07T16:22:00Z","C2.3",2.37741e-06
"2012-03-07T17:35:00Z","C3.5",3.55001e-06
"2012-03-07T20:31:00Z","C1.8",1.81125e-06
"2012-03-08T02:53:00Z","M1.0",1.05140e-05
"2012-03-08T07:08:00Z","C1.9",1.93452e-06
"2012-03-08T07:52:00Z","C1.9",1.92230e-06
"2012-03-08T10:23:00Z","C2.4",2.45169e-06
"2012-03-08T15:27:00Z","C1.4",1.47965e-06
"2012-03-08T16:23:00Z","C1.6",1.64132e-06
"2012-03-08T19:31:00Z","C2.8",2.85699e-06
"2012-03-08T23:27:00Z","C1.9",1.98644e-06
"2012-03-09T00:37:00Z","C1.5",1.53572e-06
"2012-03-09T01:28:00Z","C2.9",2.97282e-06
"2012-03-09T02:00:00Z","C6.7",6.78356e-06
"2012-03-09T03:04:00Z","C1.7",1.75304e-06
"2012-03-09T03:27:00Z","M2.3",2.31674e-05
"2012-03-09T03:53:00Z","M9.1",9.14634e-05
"2012-03-09T10:23:00Z","C3.9",3.95738e-06
"2012-03-09T11:56:00Z","C2.9",2.93154e-06
"2012-03-09T16:06:00Z","C2.1",2.16865e-06
"2012-03-09T16:17:00Z","C2.9",2.91552e-06
"2012-03-09T17:30:00Z","C2.0",2.01701e-06
"2012-03-09T18:03:00Z","C2.6",2.64454e-06
"2012-03-09T19:11:00Z","C2.6",2.61171e-06
"2012-03-09T20:25:00Z","M1.3",1.39246e-05
"2012-03-09T21:50:00Z","C7.3",7.33208e-06
"2012-03-10T00:02:00Z","C2.7",2.76946e-06
"2012-03-10T00:27:00Z","C2.1",2.16891e-06
"2012-03-10T00:44:00Z","C4.6",4.67363e-06
"2012-03-10T01:19:00Z","C5.4",5.46982e-06
"2012-03-10T02:39:00Z","C5.0",5.03480e-06
"2012-03-10T03:52:00Z","C1.7",1.70183e-06
"2012-03-10T04:46:00Z","C1.6",1.63746e-06
"2012-03-10T05:55:00Z","C2.6",2.65674e-06
"2012-03-10T07:02:00Z","C2.7",2.78003e-06
"2012-03-10T07:46:00Z","C2.8",2.80015e-06
"2012-03-10T08:05:00Z","C2.8",2.86785e-06
"2012-03-10T13:26:00Z","C1.7",1.70788e-06
"2012-03-10T15:03:00Z","C1.7",1.76542e-06
"2012-03-10T15:31:00Z","C5.3",5.34562e-06
"2012-03-10T15:52:00Z","M1.1",1.15896e-05
"2012-03-10T17:08:00Z","C4.0",4.03929e-06
"2012-03-10T17:27:00Z","M7.8",7.85728e-05
"2012-03-10T17:44:00Z","X1.2",0.000121851
"2012-03-11T11:03:00Z","C1.3",1.35753e-06
"2012-03-12T00:11:00Z","C2.0",2.03251e-06
"2012-03-12T01:44:00Z","C2.8",2.84220e-06
"2012-03-12T01:55:00Z","C3.3",3.37727e-06
"2012-03-12T02:51:00Z","C1.9",1.99435e-06
"2012-03-12T10:55:00Z","C1.2",1.25254e-06
"2012-03-12T12:09:00Z","C2.3",2.34417e-06
"2012-03-12T22:25:00Z","C1.4",1.42424e-06
"2012-03-12T23:09:00Z","C2.1",2.17215e-06
"2012-03-12T23:20:00Z","C2.1",2.10428e-06
"2012-03-13T00:39:00Z","C5.8",5.89235e-06
"2012-03-13T01:50:00Z","C1.7",1.74713e-06
"2012-03-13T07:07:00Z","C3.0",3.00663e-06
"2012-03-13T07:28:00Z","C4.5",4.54126e-06
"2012-03-13T08:02:00Z","C4.0",4.02864e-06
"2012-03-13T13:54:00Z","C1.0",1.09681e-06
"2012-03-13T16:49:00Z","C3.4",3.48473e-06
"2012-03-13T17:41:00Z","X1.1",0.000114323
"2012-03-14T12:47:00Z","C1.5",1.57660e-06
"2012-03-14T15:21:00Z","M4.0",4.02765e-05
"2012-03-14T18:52:00Z","C2.1",2.17644e-06
"2012-03-14T23:17:00Z","C1.2",1.27595e-06
"2012-03-15T01:34:00Z","C1.6",1.66068e-06
"2012-03-15T02:05:00Z","C1.4",1.46601e-06
"2012-03-15T07:34:00Z","C2.3",2.31789e-06
"2012-03-15T07:52:00Z","M2.6",2.65116e-05
"2012-03-15T13:43:00Z","C1.0",1.04036e-06
"2012-03-15T14:10:00Z","C1.6",1.68951e-06
"2012-03-15T18:57:00Z","B9.5",9.53144e-07
"2012-03-15T20:52:00Z","C1.0",1.00685e-06
"2012-03-15T22:14:00Z","C1.1",1.17338e-06
"2012-03-15T22:38:00Z","C1.0",1.09953e-06
"2012-03-16T02:31:00Z","C1.7",1.77970e-06
"2012-03-16T03:09:00Z","C1.3",1.30568e-06
"2012-03-16T05:05:00Z","B8.0",8.02732e-07
"2012-03-16T07:50:00Z","B7.8",7.81059e-07
"2012-03-16T12:40:00Z","C1.6",1.61372e-06
"2012-03-16T13:18:00Z","C1.2",1.25286e-06
"2012-03-16T14:19:00Z","B7.7",7.78852e-07
"2012-03-16T16:36:00Z","B4.5",4.54359e-07
"2012-03-16T17:38:00Z","C2.6",2.63455e-06
"2012-03-16T20:56:00Z","B5.8",5.80810e-07
"2012-03-16T21:08:00Z","B8.4",8.43352e-07
"2012-03-17T02:01:00Z","B4.4",4.42816e-07
"2012-03-17T03:12:00Z","C1.5",1.53149e-06
"2012-03-17T11:20:00Z","B5.3",5.33393e-07
"2012-03-17T12:59:00Z","B3.9",3.90165e-07
"2012-03-17T13:24:00Z","B3.7",3.70430e-07
"2012-03-17T13:35:00Z","B4.2",4.20663e-07
"2012-03-17T18:14:00Z","B8.4",8.46207e-07
"2012-03-17T20:39:00Z","M2.0",2.00374e-05
"2012-03-17T21:35:00Z","B3.8",3.80466e-07
"2012-03-17T23:41:00Z","C1.1",1.14898e-06
"2012-03-18T02:37:00Z","C2.7",2.72786e-06
"2012-03-18T08:18:00Z","C1.2",1.21435e-06
"2012-03-18T10:08:00Z","B4.8",4.84254e-07
"2012-03-18T13:43:00Z","B5.3",5.31104e-07
"2012-03-18T18:50:00Z","B4.7",4.71795e-07
"2012-03-18T19:42:00Z","B6.1",6.12734e-07
"2012-03-18T21:38:00Z","B3.9",3.97402e-07
"2012-03-18T22:28:00Z","B4.1",4.17937e-07
"2012-03-18T23:40:00Z","B4.7",4.73352e-07
"2012-03-19T00:08:00Z","B4.8",4.83344e-07
"2012-03-19T00:29:00Z","B8.0",8.00783e-07
"2012-03-19T00:50:00Z","B4.7",4.76436e-07
"2012-03-19T02:19:00Z","C1.0",1.00337e-06
"2012-03-19T02:31:00Z","B8.3",8.38241e-07
"2012-03-19T03:44:00Z","B9.9",9.94931e-07
"2012-03-19T04:41:00Z","C1.3",1.39257e-06
"2012-03-19T11:02:00Z","B5.4",5.46815e-07
"2012-03-19T12:51:00Z","B5.9",5.92229e-07
"2012-03-19T13:07:00Z","B7.7",7.74308e-07
"2012-03-19T13:51:00Z","C1.7",1.77581e-06
"2012-03-19T16:49:00Z","B4.4",4.41296e-07
"2012-03-19T22:04:00Z","C5.0",5.06102e-06
"2012-03-20T01:51:00Z","B5.6",5.68349e-07
"2012-03-20T03:00:00Z","B5.2",5.22796e-07
"2012-03-20T03:29:00Z","B4.7",4.77633e-07
"2012-03-20T12:25:00Z","B5.2",5.24743e-07
"2012-03-20T14:54:00Z","B6.0",6.08662e-07
"2012-03-20T23:50:00Z","C1.5",1.58659e-06
"2012-03-23T16:39:00Z","C9.4",9.45525e-06
"2012-03-23T19:40:00Z","M1.4",1.47630e-05
"2012-03-23T21:54:00Z","B9.9",9.93889e-07
"2012-03-23T22:29:00Z","B8.1",8.10253e-07
"2012-03-23T23:29:00Z","B5.3",5.30879e-07
"2012-03-24T19:17:00Z","B5.0",5.09686e-07
"2012-03-24T22:55:00Z","B5.0",5.07921e-07
"2012-03-25T00:28:00Z","C4.3",4.32829e-06
"2012-03-25T01:59:00Z","C3.6",3.69847e-06
"2012-03-25T11:57:00Z","C1.2",1.27434e-06
"2012-03-25T14:58:00Z","B8.1",8.12069e-07
"2012-03-25T17:48:00Z","B4.2",4.27379e-07
"2012-03-26T01:21:00Z","B3.9",3.90677e-07
"2012-03-26T02:55:00Z","B7.2",7.22002e-07
"2012-03-26T06:42:00Z","C2.0",2.07996e-06
"2012-03-26T11:23:00Z","B5.2",5.29800e-07
"2012-03-26T11:37:00Z","B5.5",5.59519e-07
"2012-03-26T13:20:00Z","B5.5",5.56534e-07
"2012-03-26T15:35:00Z","B5.9",5.95727e-07
"2012-03-26T15:45:00Z","B4.7",4.79575e-07
"2012-03-26T16:48:00Z","B5.6",5.63153e-07
"2012-03-26T20:07:00Z","B4.7",4.78278e-07
"2012-03-26T23:38:00Z","C3.8",3.87519e-06
"2012-03-27T03:08:00Z","C7.7",7.70843e-06
"2012-03-27T04:30:00Z","C2.4",2.43387e-06
"2012-03-27T06:12:00Z","B4.6",4.65688e-07
"2012-03-27T06:31:00Z","B5.2",5.29929e-07
"2012-03-27T08:21:00Z","B5.8",5.87161e-07
"2012-03-27T11:36:00Z","B9.8",9.80390e-07
"2012-03-27T16:53:00Z","B7.6",7.63789e-07
"2012-03-27T21:58:00Z","B5.9",5.95986e-07
"2012-03-27T22:09:00Z","B6.1",6.12727e-07
"2012-03-27T23:45:00Z","B7.8",7.88188e-07
"2012-03-28T00:25:00Z","C1.1",1.11977e-06
"2012-03-28T06:24:00Z","C0.9",9.98558e-07
"2012-03-28T19:42:00Z","B9.6",9.69959e-07
"2012-03-28T21:58:00Z","C2.1",2.12620e-06
"2012-03-29T06:31:00Z","B5.1",5.13311e-07
"2012-03-29T10:28:00Z","B5.0",5.02803e-07
"2012-03-29T10:35:00Z","B5.3",5.38882e-07
"2012-03-29T11:51:00Z","C2.5",2.55706e-06
"2012-03-29T12:39:00Z","C1.6",1.66328e-06
"2012-03-29T13:21:00Z","C7.1",7.16186e-06
"2012-03-29T16:40:00Z","C2.0",2.06478e-06
"2012-03-29T18:30:00Z","C1.0",1.08252e-06
"2012-03-29T23:23:00Z","B8.7",8.78880e-07
"2012-03-30T01:02:00Z","B8.3",8.38156e-07
"2012-03-30T02:05:00Z","C1.0",1.02955e-06
"2012-03-30T02:57:00Z","B5.5",5.52513e-07
"2012-03-30T20:59:00Z","B7.4",7.41081e-07
"2012-03-30T21:12:00Z","C1.8",1.83157e-06
"2012-03-31T21:09:00Z","C1.2",1.26088e-06
"2012-04-01T05:55:00Z","B3.5",3.55186e-07
"2012-04-01T11:08:00Z","B4.1",4.17609e-07
"2012-04-01T13:16:00Z","B4.2",4.25396e-07
"2012-04-01T16:16:00Z","B6.1",6.13834e-07
"2012-04-01T17:02:00Z","B6.2",6.28547e-07
"2012-04-01T17:12:00Z","B6.2",6.29551e-07
"2012-04-02T02:34:00Z","C1.1",1.12123e-06
"2012-04-02T02:50:00Z","B8.7",8.79913e-07
"2012-04-02T08:04:00Z","B8.5",8.52136e-07
"2012-04-02T08:18:00Z","C1.0",1.07080e-06
"2012-04-02T10:55:00Z","B5.9",5.93103e-07
"2012-04-02T15:41:00Z","B5.0",5.07769e-07
"2012-04-03T04:08:00Z","B6.0",6.02769e-07
"2012-04-03T04:56:00Z","B5.8",5.84051e-07
"2012-04-03T12:28:00Z","B5.9",5.91319e-07
"2012-04-03T21:23:00Z","B5.9",5.96380e-07
"2012-04-04T00:36:00Z","B4.5",4.55270e-07
"2012-04-04T03:50:00Z","B5.7",5.79801e-07
"2012-04-04T05:57:00Z","B9.9",9.93275e-07
"2012-04-04T06:22:00Z","B7.5",7.50070e-07
"2012-04-04T11:01:00Z","B4.0",4.01875e-07
"2012-04-04T16:27:00Z","C1.8",1.80063e-06
"2012-04-04T20:57:00Z","B3.8",3.89533e-07
"2012-04-05T03:40:00Z","C1.0",1.01498e-06
"2012-04-05T10:16:00Z","B7.1",7.13636e-07
"2012-04-05T10:30:00Z","B9.8",9.81239e-07
"2012-04-05T12:25:00Z","B4.2",4.28902e-07
"2012-04-05T13:27:00Z","C1.3",1.38809e-06
"2012-04-05T15:55:00Z","B3.5",3.59989e-07
"2012-04-05T16:24:00Z","C4.4",4.44451e-06
"2012-04-05T19:02:00Z","B3.7",3.77769e-07
"2012-04-05T21:10:00Z","C2.2",2.25366e-06
"2012-04-05T23:46:00Z","B7.9",7.98770e-07
"2012-04-05T23:54:00Z","C1.5",1.55836e-06
"2012-04-06T00:55:00Z","B7.1",7.12114e-07
"2012-04-06T01:12:00Z","B7.6",7.69476e-07
"2012-04-06T04:05:00Z","B7.9",7.97248e-07
"2012-04-06T17:52:00Z","B2.9",2.92250e-07
"2012-04-06T23:48:00Z","B3.2",3.23111e-07
"2012-04-07T00:26:00Z","B4.1",4.14711e-07
"2012-04-07T08:27:00Z","B2.9",2.91923e-07
"2012-04-07T09:36:00Z","C1.0",1.05439e-06
"2012-04-07T14:29:00Z","B3.1",3.12964e-07
"2012-04-07T14:39:00Z","B3.1",3.18545e-07
"2012-04-07T17:08:00Z","C3.5",3.54942e-06
"2012-04-07T22:57:00Z","B3.3",3.39180e-07
"2012-04-08T00:16:00Z","B3.3",3.35076e-07
"2012-04-08T00:29:00Z","B3.6",3.67620e-07
"2012-04-08T01:05:00Z","B5.1",5.13651e-07
"2012-04-08T01:54:00Z","B6.6",6.64454e-07
"2012-04-08T02:54:00Z","B5.2",5.21827e-07
"2012-04-08T05:49:00Z","B3.4",3.49871e-07
"2012-04-08T08:13:00Z","B2.9",2.94857e-07
"2012-04-08T11:20:00Z","B5.3",5.30133e-07
"2012-04-08T11:29:00Z","C1.0",1.00876e-06
"2012-04-08T13:23:00Z","B3.6",3.65055e-07
"2012-04-08T14:24:00Z","B3.6",3.67650e-07
"2012-04-08T14:58:00Z","B4.2",4.20600e-07
"2012-04-08T15:21:00Z","B5.6",5.63875e-07
"2012-04-08T15:47:00Z","C1.0",1.01671e-06
"2012-04-08T17:29:00Z","B3.7",3.72322e-07
"2012-04-08T18:53:00Z","B9.6",9.61517e-07
"2012-04-08T20:23:00Z","B5.2",5.22428e-07
"2012-04-08T23:40:00Z","B5.7",5.73349e-07
"2012-04-09T01:22:00Z","C3.7",3.76931e-06
"2012-04-09T06:24:00Z","B3.9",3.94953e-07
"2012-04-09T08:28:00Z","B2.9",2.99955e-07
"2012-04-09T12:44:00Z","C5.6",5.65890e-06
"2012-04-10T03:49:00Z","B3.3",3.35174e-07
"2012-04-10T07:40:00Z","B2.6",2.63537e-07
"2012-04-10T11:22:00Z","B2.8",2.85469e-07
"2012-04-10T11:37:00Z","B9.2",9.20216e-07
"2012-04-10T23:06:00Z","B2.2",2.20839e-07
"2012-04-11T02:07:00Z","B2.9",2.95901e-07
"2012-04-11T02:26:00Z","B3.0",3.09934e-07
"2012-04-11T05:50:00Z","B2.4",2.43859e-07
"2012-04-11T10:30:00Z","B3.6",3.69096e-07
"2012-04-12T08:15:00Z","B5.3",5.36689e-07
"2012-04-12T08:47:00Z","B7.1",7.12409e-07
"2012-04-12T09:32:00Z","B6.6",6.67376e-07
"2012-04-12T15:32:00Z","B2.5",2.59093e-07
"2012-04-12T18:21:00Z","B2.1",2.19657e-07
"2012-04-12T19:12:00Z","B2.1",2.15267e-07
"2012-04-12T23:28:00Z","B4.4",4.41834e-07
"2012-04-13T04:21:00Z","B6.5",6.57951e-07
"2012-04-13T05:07:00Z","B7.8",7.85004e-07
"2012-04-13T10:08:00Z","B3.4",3.43238e-07
"2012-04-13T14:38:00Z","B4.3",4.33175e-07
"2012-04-13T18:48:00Z","B5.0",5.02602e-07
"2012-04-13T21:22:00Z","B3.6",3.68286e-07
"2012-04-13T23:33:00Z","B4.6",4.64452e-07
"2012-04-14T00:47:00Z","C1.3",1.39372e-06
"2012-04-14T08:11:00Z","B7.2",7.24577e-07
"2012-04-14T22:18:00Z","C1.0",1.08147e-06
"2012-04-14T22:39:00Z","B8.8",8.84205e-07
"2012-04-15T01:40:00Z","C3.8",3.85579e-06
"2012-04-15T04:23:00Z","C1.1",1.16834e-06
"2012-04-15T09:08:00Z","C1.3",1.37676e-06
"2012-04-15T22:41:00Z","B5.1",5.16722e-07
"2012-04-16T00:46:00Z","C2.6",2.66928e-06
"2012-04-16T11:57:00Z","B8.1",8.19545e-07
"2012-04-16T14:41:00Z","B6.8",6.83667e-07
"2012-04-16T17:40:00Z","M2.5",2.53724e-05
"2012-04-17T03:12:00Z","B7.5",7.50553e-07
"2012-04-17T11:29:00Z","C1.0",1.07370e-06
"2012-04-17T16:22:00Z","B7.8",7.85982e-07
"2012-04-17T18:52:00Z","C1.0",1.08076e-06
"2012-04-17T19:28:00Z","B8.7",8.71376e-07
"2012-04-17T20:29:00Z","B9.9",9.91188e-07
"2012-04-17T20:45:00Z","B7.7",7.72615e-07
"2012-04-17T22:25:00Z","C1.3",1.37660e-06
"2012-04-18T02:20:00Z","B7.9",7.98750e-07
"2012-04-18T03:07:00Z","C4.4",4.49315e-06
"2012-04-18T05:30:00Z","C1.5",1.57483e-06
"2012-04-18T06:43:00Z","C1.2",1.27244e-06
"2012-04-18T07:11:00Z","C1.2",1.25933e-06
"2012-04-18T08:01:00Z","C1.0",1.09568e-06
"2012-04-18T08:15:00Z","C1.0",1.03715e-06
"2012-04-18T09:43:00Z","C1.2",1.25946e-06
"2012-04-18T11:37:00Z","C1.9",1.90381e-06
"2012-04-18T11:44:00Z","C2.1",2.13365e-06
"2012-04-18T12:39:00Z","M1.2",1.28173e-05
"2012-04-18T14:21:00Z","C1.3",1.37523e-06
"2012-04-18T14:59:00Z","C1.3",1.32903e-06
"2012-04-18T15:06:00Z","C2.7",2.73051e-06
"2012-04-18T15:13:00Z","C8.5",8.56267e-06
"2012-04-18T17:06:00Z","C7.6",7.67318e-06
"2012-04-18T18:15:00Z","C1.9",1.99072e-06
"2012-04-18T19:40:00Z","B8.6",8.66105e-07
"2012-04-18T23:01:00Z","C1.3",1.36484e-06
"2012-04-19T00:11:00Z","C2.0",2.01987e-06
"2012-04-19T03:01:00Z","C4.2",4.24221e-06
"2012-04-19T03:24:00Z","C1.9",1.95396e-06
"2012-04-19T05:06:00Z","C1.6",1.61381e-06
"2012-04-19T07:57:00Z","C1.2",1.21889e-06
"2012-04-19T08:52:00Z","C1.3",1.31155e-06
"2012-04-19T10:20:00Z","C1.0",1.05641e-06
"2012-04-19T11:11:00Z","C1.8",1.87058e-06
"2012-04-19T11:26:00Z","M1.0",1.00915e-05
"2012-04-19T15:08:00Z","C2.5",2.52005e-06
"2012-04-19T15:15:00Z","C2.6",2.61258e-06
"2012-04-19T23:05:00Z","C1.2",1.23888e-06
"2012-04-20T02:02:00Z","C1.2",1.27981e-06
"2012-04-20T03:22:00Z","C1.6",1.65318e-06
"2012-04-20T15:01:00Z","C2.2",2.29117e-06
"2012-04-20T16:05:00Z","C2.3",2.32829e-06
"2012-04-20T16:25:00Z","C2.1",2.13738e-06
"2012-04-20T16:40:00Z","C2.0",2.08249e-06
"2012-04-20T16:47:00Z","C4.8",4.86067e-06
"2012-04-20T17:26:00Z","C2.3",2.38240e-06
"2012-04-20T20:07:00Z","C1.4",1.42088e-06
"2012-04-20T20:34:00Z","C1.1",1.18312e-06
"2012-04-20T20:48:00Z","C2.4",2.41225e-06
"2012-04-20T22:35:00Z","C2.0",2.06120e-06
"2012-04-21T01:32:00Z","C3.5",3.51084e-06
"2012-04-21T09:17:00Z","C1.3",1.39332e-06
"2012-04-21T11:14:00Z","C1.5",1.52530e-06
"2012-04-21T12:15:00Z","C1.3",1.30802e-06
"2012-04-21T15:21:00Z","C1.7",1.79390e-06
"2012-04-21T15:28:00Z","C1.8",1.87514e-06
"2012-04-21T20:14:00Z","C2.5",2.58451e-06
"2012-04-22T03:04:00Z","C1.4",1.41991e-06
"2012-04-22T03:26:00Z","C1.4",1.43302e-06
"2012-04-22T03:53:00Z","C1.6",1.68012e-06
"2012-04-22T07:08:00Z","C1.9",1.91502e-06
"2012-04-22T07:38:00Z","C1.6",1.60044e-06
"2012-04-22T09:15:00Z","C1.4",1.40823e-06
"2012-04-22T14:05:00Z","C2.6",2.62997e-06
"2012-04-22T16:39:00Z","C1.8",1.82184e-06
"2012-04-22T17:54:00Z","C2.4",2.48085e-06
"2012-04-22T18:06:00Z","C2.2",2.21065e-06
"2012-04-22T20:56:00Z","C2.7",2.77999e-06
"2012-04-22T21:10:00Z","C2.4",2.49333e-06
"2012-04-22T21:48:00Z","C3.4",3.44952e-06
"2012-04-23T01:53:00Z","C1.3",1.31524e-06
"2012-04-23T02:01:00Z","C2.9",2.94563e-06
"2012-04-23T05:59:00Z","C1.0",1.06047e-06
"2012-04-23T07:22:00Z","C1.1",1.11848e-06
"2012-04-23T09:31:00Z","C1.0",1.09693e-06
"2012-04-23T10:54:00Z","C1.2",1.29420e-06
"2012-04-23T12:13:00Z","C1.4",1.46732e-06
"2012-04-23T15:41:00Z","C1.2",1.26954e-06
